,y,x
149581284,29.2694495,-98.4599155
149581560,29.370051,-98.409216
149581562,29.370033,-98.40639
149581981,29.3696,-98.442883
149582810,29.370976,-98.445119
149583513,29.28212,-98.349274
149583515,29.283264,-98.347707
149583520,29.28498,-98.345353
149583528,29.285526,-98.344995
149583530,29.285787,-98.344843
149584705,29.334348,-98.4547881
149585309,29.353025,-98.302661
149586038,29.406027,-98.206885
149587526,29.320316,-98.440454
149587528,29.3203375,-98.436693
149587540,29.320436,-98.4329241
149590000,29.375494,-98.449862
149590016,29.375459,-98.448274
149590379,29.298507,-98.373909
149592271,29.404998,-98.451309
149592274,29.403802,-98.451293
149592279,29.403802,-98.45112
149592284,29.406932,-98.451271
149592291,29.408279,-98.451113
149592835,29.369732,-98.441934
149592840,29.369789,-98.440672
149592849,29.3698894,-98.4355964
149593200,29.381846,-98.454598
149593202,29.381155,-98.453993
149593210,29.380523,-98.453313
149593218,29.379887,-98.452623
149593219,29.379234,-98.451969
149593221,29.378583,-98.451314
149593223,29.377924,-98.450657
149593225,29.377264,-98.449995
149593226,29.376564,-98.449296
149593233,29.374802,-98.447788
149593235,29.373755,-98.447061
149593237,29.372794,-98.446396
149593239,29.371835,-98.445726
149593245,29.370692,-98.444922
149593247,29.369732,-98.444252
149593249,29.36877,-98.443576
149593254,29.36717,-98.442448
149593256,29.366928,-98.442242
149593258,29.366319,-98.441701
149593260,29.3649084,-98.440453
149593261,29.363305,-98.439056
149593262,29.36266,-98.438477
149593263,29.361984,-98.437893
149593264,29.3606952,-98.4366718
149593271,29.3595378,-98.4357419
149593278,29.35729,-98.434271
149593280,29.35556,-98.433253
149593302,29.341913,-98.424853
149593314,29.337871,-98.422685
149593317,29.334949,-98.421827
149593321,29.332437,-98.421086
149593329,29.329754,-98.42029
149593338,29.3288908,-98.4197327
149593340,29.3285393,-98.4194837
149593830,29.2737148,-98.3787695
149593878,29.281737,-98.39497
149593884,29.281835,-98.397129
149593901,29.2872465,-98.4056794
149593933,29.295501,-98.418192
149593935,29.296192,-98.418943
149593937,29.2965732,-98.4193578
149593945,29.297567,-98.420467
149593983,29.3020827,-98.4308884
149593999,29.3034225,-98.4317011
149594008,29.310161,-98.4316085
149594018,29.314492,-98.432296
149594027,29.3183902,-98.4329119
149594041,29.3265187,-98.4329722
149594055,29.2294635,-98.3984663
149594067,29.2425541,-98.3958221
149594085,29.3024693,-98.4317556
149594328,29.37692,-98.406287
149594330,29.376925,-98.408212
149594338,29.376857,-98.411237
149594346,29.377025,-98.40821
149594370,29.381506,-98.391486
149594371,29.381502,-98.386054
149594382,29.3511845,-98.424651
149594385,29.3490119,-98.4232869
149594387,29.3468428,-98.4219257
149594542,29.3467943,-98.4220948
149594544,29.3471283,-98.4209308
149594546,29.3474144,-98.4199339
149594554,29.347727,-98.4190166
149594951,29.31019,-98.422504
149594964,29.236349,-98.456111
149596788,29.376202,-98.419867
149596791,29.37619,-98.416407
149596794,29.376171,-98.410856
149596803,29.376138,-98.408228
149596820,29.376269,-98.405261
149599769,29.394606,-98.443397
149599773,29.394599,-98.441675
149599776,29.394599,-98.439651
149599779,29.394598,-98.439494
149599783,29.394593,-98.4364874
149599786,29.394593,-98.435354
149599789,29.394592,-98.43422
149599792,29.394593,-98.433117
149599797,29.394593,-98.431046
149602131,29.3116809,-98.4028965
149602402,29.368902,-98.441924
149602405,29.368061,-98.441923
149602588,29.407946,-98.458985
149602590,29.406929,-98.458987
149602598,29.403869,-98.458989
149602610,29.401197,-98.458991
149602617,29.398458,-98.458986
149602623,29.396281,-98.45899
149602632,29.393575,-98.458985
149602635,29.391808,-98.458985
149602641,29.38991,-98.459
149602644,29.388092,-98.459002
149602647,29.387289,-98.459001
149602649,29.387098,-98.458999
149602653,29.386519,-98.459
149602668,29.3849153,-98.4590028
149604078,29.360595,-98.447913
149604094,29.360375,-98.444746
149606664,29.398466,-98.4483706
149606665,29.398104,-98.4483692
149606668,29.3973099,-98.4483663
149606671,29.3965429,-98.4483635
149606672,29.3962899,-98.4483625
149606673,29.3957603,-98.4483624
149606676,29.3949839,-98.4483577
149606681,29.393408,-98.4483519
149606684,29.3932379,-98.4483513
149606687,29.391868,-98.4483462
149606690,29.391537,-98.448345
149606693,29.391071,-98.4483432
149606697,29.389839,-98.4483409
149606700,29.389545,-98.4483406
149606703,29.388126,-98.4483391
149606705,29.38805,-98.4483391
149606707,29.387303,-98.4483383
149606710,29.386485,-98.4483374
149606720,29.385652,-98.4483365
149606721,29.384858,-98.4483357
149606723,29.384118,-98.448331
149606726,29.383629,-98.448328
149606729,29.382756,-98.448326
149606731,29.381889,-98.448322
149606733,29.381017,-98.448314
149606736,29.380148,-98.448306
149606739,29.379276,-98.448301
149606742,29.378412,-98.448291
149606747,29.3775513,-98.44829
149606750,29.37666,-98.4482822
149606755,29.370698,-98.448273
149606757,29.370669,-98.448273
149606759,29.369729,-98.448279
149606762,29.368699,-98.448284
149606765,29.367628,-98.4482828
149606811,29.364384,-98.447956
149606819,29.363626,-98.447955
149606822,29.362871,-98.447943
149606825,29.362112,-98.447941
149606828,29.361349,-98.447927
149606831,29.359837,-98.447897
149606834,29.359467,-98.447895
149606871,29.408419,-98.449288
149606875,29.406849,-98.449279
149606878,29.406355,-98.449273
149606883,29.405445,-98.449266
149606885,29.405029,-98.449262
149606888,29.404444,-98.44926
149606891,29.403824,-98.449254
149606893,29.403759,-98.449253
149608417,29.381574,-98.465645
149608420,29.381574,-98.46469
149611433,29.23356,-98.353511
149611482,29.247764,-98.336964
149611530,29.2548415,-98.3349101
149611984,29.401209,-98.465421
149612008,29.393582,-98.465417
149612015,29.391815,-98.465412
149612031,29.386648,-98.465452
149612034,29.385819,-98.465454
149612037,29.384987,-98.465457
149612058,29.28379,-98.348192
149612083,29.27984,-98.343198
149612086,29.279136,-98.342257
149612098,29.278265,-98.341456
149612110,29.388486,-98.377009
149612990,29.392129,-98.378919
149613000,29.3917,-98.379059
149616049,29.2071032,-98.4174923
149616072,29.215912,-98.414207
149616084,29.2183473,-98.4132134
149616170,29.22608,-98.4076426
149616186,29.2181047,-98.4118111
149616312,29.243393,-98.3978009
149616338,29.249618,-98.394775
149616370,29.272046,-98.395608
149616374,29.273501,-98.395614
149616387,29.277639,-98.395171
149616456,29.3160825,-98.4070034
149616508,29.362911,-98.444717
149616672,29.31153,-98.395305
149616677,29.310996,-98.394098
149617244,29.374962,-98.441428
149617268,29.373943,-98.441965
149617273,29.373098,-98.441961
149617280,29.372259,-98.441959
149617674,29.372406,-98.440416
149617681,29.372425,-98.435542
149617683,29.372425,-98.435375
149617724,29.369817,-98.32308
149617726,29.368565,-98.323446
149617736,29.367232,-98.323865
149617739,29.366596,-98.324043
149618063,29.382758,-98.452348
149620106,29.3982701,-98.3908329
149620107,29.3983445,-98.389886
149620137,29.3981057,-98.4468347
149620140,29.3981066,-98.447475
149620162,29.398454,-98.460108
149620165,29.398455,-98.457887
149620167,29.398456,-98.456737
149620168,29.398459,-98.455591
149620170,29.398453,-98.453331
149620173,29.398455,-98.452375
149620176,29.398454,-98.4503769
149620206,29.3981562,-98.4457109
149620215,29.3981589,-98.4434062
149620218,29.3981465,-98.4413893
149620219,29.3981382,-98.4394991
149620222,29.3981391,-98.4388915
149620226,29.398078,-98.436381
149620228,29.398058,-98.432682
149620230,29.3980791,-98.430052
149620233,29.3980995,-98.4294905
149620243,29.3982513,-98.4284129
149620273,29.3993443,-98.4224179
149620276,29.3994392,-98.4181277
149620283,29.399397,-98.416394
149620291,29.398975,-98.414326
149620302,29.398557,-98.412551
149620311,29.398394,-98.41154
149620342,29.398277,-98.402281
149620344,29.398281,-98.401709
149620347,29.398275,-98.400858
149620351,29.398267,-98.398608
149620354,29.3982726,-98.3979801
149620356,29.3982725,-98.397476
149620363,29.398272,-98.396171
149620366,29.3982716,-98.394975
149620369,29.3982714,-98.3946
149620371,29.3982712,-98.39394
149620374,29.3982708,-98.392912
149620376,29.3982705,-98.3918693
149620378,29.3982702,-98.3912163
149620382,29.398193,-98.389882
149620394,29.3982175,-98.38771
149620397,29.398195,-98.3866976
149620400,29.3980802,-98.3856551
149620441,29.399462,-98.416414
149621596,29.2556031,-98.3348197
149621618,29.2574,-98.334521
149621637,29.396177,-98.385629
149621640,29.394058,-98.385625
149621886,29.37952,-98.377038
149621889,29.37952,-98.37616
149622527,29.317081,-98.451205
149622659,29.3205521,-98.4454631
149623105,29.348218,-98.440299
149623121,29.346923,-98.439674
149623432,29.402735,-98.40748
149623436,29.402788,-98.40748
149623519,29.261352,-98.333684
149623997,29.350461,-98.443267
149624023,29.34879,-98.442594
149624039,29.34865,-98.441884
149625660,29.3345,-98.448557
149625684,29.241933,-98.314029
149625728,29.252541,-98.329013
149625739,29.253777,-98.330685
149625745,29.254396,-98.331348
149625749,29.255602,-98.33262
149625752,29.256167,-98.333225
149625755,29.258021,-98.335171
149625758,29.258633,-98.335811
149625775,29.259166,-98.336643
149625818,29.265434,-98.357386
149625905,29.2966316,-98.3848909
149625984,29.375325,-98.434396
149625987,29.375218,-98.434272
149626023,29.373686,-98.431832
149626084,29.399678,-98.41459
149626096,29.40237,-98.41584
149626124,29.406878,-98.41532
149626128,29.406874,-98.413275
149626131,29.406871,-98.412741
149626137,29.406886,-98.408349
149626146,29.4069433,-98.3987454
149626341,29.2574926,-98.331412
149626345,29.256989,-98.330882
149626348,29.256376,-98.330241
149626351,29.255777,-98.329618
149626357,29.255166,-98.328968
149628223,29.409246,-98.451613
149628225,29.409211,-98.450391
149629174,29.390415,-98.431037
149629177,29.390419,-98.430014
149630868,29.258589,-98.337258
149632467,29.3216861,-98.4367012
149632470,29.3213942,-98.4367033
149632472,29.3193789,-98.4366879
149632476,29.318408,-98.4366784
149633419,29.3208615,-98.4555007
149635735,29.408509,-98.204134
149635961,29.313042,-98.389249
149635965,29.312609,-98.388466
149635968,29.312206,-98.387724
149635971,29.311809,-98.387007
149635974,29.311408,-98.386279
149635979,29.310192,-98.384081
149635983,29.309791,-98.383355
149635986,29.3094,-98.382637
149636642,29.409093,-98.397945
149636652,29.407568,-98.397951
149636658,29.405034,-98.397963
149636661,29.404346,-98.397955
149636663,29.403527,-98.397956
149636665,29.403014,-98.397963
149636667,29.402685,-98.397966
149636669,29.40184,-98.397965
149636672,29.400828,-98.397977
149636677,29.400179,-98.397972
149636679,29.399357,-98.39797
149636951,29.4113495,-98.4359209
149636954,29.411973,-98.4359209
149636971,29.4111742,-98.4359215
149637361,29.392211,-98.342522
149637371,29.391801,-98.341393
149637832,29.337346,-98.350943
149637868,29.337376,-98.326667
149637965,29.3282687,-98.2589003
149637989,29.319834,-98.244329
149639261,29.330655,-98.43298
149639264,29.330659,-98.429638
149639267,29.33065,-98.426337
149639270,29.330651,-98.423672
149639273,29.330644,-98.421218
149639360,29.381948,-98.452804
149639369,29.381891,-98.450383
149639395,29.382202,-98.445648
149639397,29.382218,-98.443208
149639415,29.38218,-98.436363
149639418,29.382193,-98.434619
149639424,29.382193,-98.432416
149639430,29.3822747,-98.4313165
149640299,29.361207,-98.435386
149640315,29.361279,-98.431473
149640320,29.361322,-98.426803
149640322,29.361351,-98.42221
149640327,29.361381,-98.419844
149642217,29.257322,-98.337415
149642224,29.257977,-98.336631
149642662,29.3918624,-98.3695392
149642709,29.4089371,-98.4201281
149642718,29.4085059,-98.4202845
149642751,29.40992,-98.420321
149642754,29.409495,-98.42032
149645679,29.368131,-98.431983
149645698,29.368063,-98.427764
149646994,29.38662,-98.343351
149647743,29.367985,-98.327241
149647746,29.367302,-98.327457
149648361,29.358759,-98.208096
149648364,29.35902,-98.208012
149649541,29.3973955,-98.3866885
149650087,29.354007,-98.320232
149650151,29.364633,-98.318383
149650158,29.366657,-98.317823
149650171,29.3676341,-98.3173125
149650251,29.378986,-98.312111
149650254,29.3792409,-98.3120083
149653563,29.258063,-98.333737
149653569,29.258801,-98.332794
149653580,29.259524,-98.331931
149653590,29.381281,-98.367959
149653740,29.279541,-98.344723
149653745,29.279029,-98.344042
149653752,29.277785,-98.342391
149656894,29.368555,-98.412784
149657175,29.345532,-98.446318
149657196,29.344745,-98.447067
149657817,29.407926,-98.412726
149657832,29.408,-98.4092
149657835,29.407997,-98.408929
149658007,29.368983,-98.440366
149658019,29.3690558,-98.4360714
149658045,29.401794,-98.404246
149658047,29.401817,-98.401279
149658061,29.401051,-98.407465
149658078,29.401673,-98.397214
149658082,29.40166,-98.394584
149658091,29.401836,-98.400492
149658327,29.3904901,-98.3699832
149658348,29.3909053,-98.3715913
149659817,29.391575,-98.411564
149659820,29.391604,-98.404573
149659897,29.23919,-98.388879
149659905,29.2425824,-98.3873828
149661114,29.392402,-98.379972
149661130,29.392317,-98.379203
149661152,29.392031,-98.378162
149662356,29.267785,-98.3067902
149662363,29.2689095,-98.3054841
149662395,29.269804,-98.3036832
149662404,29.3660965,-98.2424675
149662406,29.36638,-98.242412
149662428,29.368595,-98.2413952
149662436,29.3661301,-98.2406588
149662438,29.3658634,-98.240739
149662469,29.363731,-98.242217
149666061,29.39575,-98.446676
149666067,29.395759,-98.444996
149666069,29.395767,-98.4434
149666109,29.370647,-98.440625
149666125,29.3707376,-98.4353517
149666127,29.3707455,-98.4351685
149666143,29.370617,-98.434515
149666550,29.382432,-98.464686
149666559,29.382457,-98.463857
149670432,29.2187648,-98.3709584
149670466,29.220849,-98.375884
149675995,29.385802,-98.463892
149675998,29.385808,-98.462232
149676001,29.385813,-98.461227
149676963,29.350392,-98.4393
149677100,29.349939,-98.43914
149678900,29.301082,-98.365963
149678904,29.300362,-98.366685
149678920,29.299831,-98.367282
149679533,29.383628,-98.45345
149679539,29.383626,-98.452348
149683587,29.255024,-98.330546
149683596,29.256503,-98.328715
149685073,29.3342369,-98.4543487
149685091,29.335899,-98.4526
149685094,29.3355158,-98.4534618
149687288,29.327569,-98.461932
149687441,29.410655,-98.446956
149689316,29.382113,-98.37617
149690497,29.2188222,-98.3931845
149690553,29.2135632,-98.3988024
149690659,29.3444385,-98.4430492
149690931,29.408145,-98.4670025
149690940,29.4073966,-98.4670052
149690967,29.3849943,-98.4667028
149692362,29.3465407,-98.4438982
149692363,29.345448,-98.443062
149693485,29.333895,-98.419549
149694095,29.386552,-98.44472
149694097,29.382677,-98.44472
149696523,29.396178,-98.38667
149696524,29.394058,-98.386659
149696527,29.392289,-98.386644
149696641,29.3754592,-98.4298745
149696643,29.375078,-98.430275
149696645,29.374535,-98.430871
149696648,29.374257,-98.431152
149696661,29.37322,-98.432565
149696671,29.372737,-98.43319
149697459,29.359434,-98.443255
149697463,29.358972,-98.443252
149697465,29.358187,-98.44324
149697467,29.357407,-98.443228
149697469,29.357046,-98.443214
149697474,29.395832,-98.411571
149697476,29.393816,-98.411567
149697480,29.391015,-98.411566
149697485,29.389459,-98.411548
149697636,29.398922,-98.430098
149697645,29.400085,-98.430142
149697649,29.400551,-98.430139
149699056,29.39628,-98.460109
149699269,29.388132,-98.454762
149699273,29.388125,-98.452342
149699277,29.388129,-98.4503791
149699284,29.388053,-98.446667
149699286,29.388046,-98.444997
149699297,29.388104,-98.456805
149699660,29.25061,-98.342866
149699667,29.248838,-98.342376
149699689,29.24632,-98.341739
149700252,29.378727,-98.412165
149700271,29.377239,-98.411642
149700284,29.3749627,-98.4109361
149703997,29.2250917,-98.4584347
149704010,29.2262856,-98.4577712
149704847,29.347656,-98.443085
149704850,29.348264,-98.441685
149705686,29.409078,-98.412711
149705692,29.409079,-98.409191
149706139,29.357393,-98.445932
149706146,29.357268,-98.440502
149706153,29.357266,-98.439426
149706157,29.357274,-98.436912
149706998,29.405226,-98.408342
149707530,29.290356,-98.339592
149707568,29.2897627,-98.3325672
149707639,29.2726587,-98.3084187
149707680,29.2694859,-98.3041034
149707722,29.267035,-98.30452
149708718,29.384612,-98.410295
149708721,29.384617,-98.404555
149708776,29.3193596,-98.4405496
149708780,29.318385,-98.4403686
149708917,29.377346,-98.451513
149708918,29.376648,-98.450897
149710723,29.362035,-98.435561
149710733,29.362121,-98.431605
149710737,29.36215,-98.426815
149710739,29.362192,-98.422346
149710874,29.373646,-98.388991
149710881,29.371977,-98.388995
149710932,29.388127,-98.461242
149710940,29.357688,-98.42682
149710943,29.357652,-98.422561
149710945,29.357682,-98.418797
149710959,29.357997,-98.41661
149711081,29.34063,-98.233948
149711285,29.4030126,-98.3558381
149711286,29.404123,-98.355839
149711314,29.4061592,-98.355117
149711453,29.400944,-98.440995
149711462,29.401502,-98.440954
149711476,29.402503,-98.440616
149711502,29.403396,-98.440928
149711528,29.404519,-98.440877
149711539,29.40552,-98.439873
149711555,29.409443,-98.441798
149711574,29.408897,-98.441208
149711576,29.40841,-98.440358
149713300,29.251921,-98.333021
